😀	დაკრეჭა, დაკრეჭილი, დაკრეჭილი სახე, სახე
🇹🇿	დროშა, დროშა: ტანზანია
🇺🇦	დროშა, დროშა: უკრაინა
🇺🇬	დროშა, დროშა: უგანდა
🇺🇲	დროშა, დროშა: აშშ-ის შორეული კუნძულები
🇺🇳	დროშა, დროშა: გაერო
🇺🇸	დროშა, დროშა: ამერიკის შეერთებული შტატები
🇺🇾	დროშა, დროშა: ურუგვაი
🇺🇿	დროშა, დროშა: უზბეკეთი
🇻🇦	დროშა, დროშა: ქალაქი ვატიკანი
🇻🇨	დროშა, დროშა: სენტ-ვინსენტი და გრენადინები
🇻🇪	დროშა, დროშა: ვენესუელა
🇻🇬	დროშა, დროშა: ბრიტანეთის ვირჯინის კუნძულები
🇻🇮	დროშა, დროშა: აშშ-ის ვირჯინის კუნძულები
🇻🇳	დროშა, დროშა: ვიეტნამი
🇻🇺	დროშა, დროშა: ვანუატუ
🇼🇫	დროშა, დროშა: უოლისი და ფუტუნა
🇼🇸	დროშა, დროშა: სამოა
🇽🇰	დროშა, დროშა: კოსოვო
🇾🇪	დროშა, დროშა: იემენი
🇾🇹	დროშა, დროშა: მაიოტა
🇿🇦	დროშა, დროშა: სამხრეთ აფრიკის რესპუბლიკა
🇿🇲	დროშა, დროშა: ზამბია
🇿🇼	დროშა, დროშა: ზიმბაბვე
🏴󠁧󠁢󠁥󠁮󠁧󠁿	დროშა, დროშა: ინგლისი
🏴󠁧󠁢󠁳󠁣󠁴󠁿	დროშა, დროშა: შოტლანდია
🏴󠁧󠁢󠁷󠁬󠁳󠁿	დროშა, დროშა: უელსი
🏻	ემოჯი მოდიფიკატორი, კანი, კანის ღია ტონალობა, ტონი, ფიცპატრიკი
🏼	ემოჯი მოდიფიკატორი, კანი, ტონი, ფიცპატრიკი, ღიადან საშუალომდე კანის ტონალობა
